PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,HRHR,RBIRBI,BBBB,SOSO,caret-upcaret-downSBcaret-upcaret-downSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS

1HughH NicolNicolX1‌‌‌
1976,KC,144,432,58,104,19,3,1,43,50,63,51,15,.241,.318,.306,.624
1998,TOR,144,516,90,144,29,3,12,55,67,77,51,18,.279,.377,.417,.794
1915,NYY,136,530,77,149,16,6,4,46,48,35,51,12,.281,.342,.357,.699
1972,TEX,145,499,68,113,16,3,2,28,67,81,51,17,.226,.324,.283,.607
1896,CHI,125,474,137,167,30,19,9,74,64,36,51,--,.352,.438,.553,.991
1892,BSN,147,612,125,184,28,12,5,81,60,37,51,--,.301,.364,.410,.774
1886,STL,133,481,89,132,26,9,3,71,64,,51,--,.274,.377,.385,.762
1995,CIN,131,496,98,158,29,6,15,66,61,49,51,5,.319,.394,.492,.886
1960,CWS,153,600,86,166,20,7,2,61,43,39,51,8,.277,.323,.343,.666
1991,CWS,155,609,102,163,20,6,5,50,83,68,51,15,.268,.359,.345,.704
1890,BSR,89,340,83,111,18,6,4,66,52,22,51,--,.326,.419,.450,.869
1966,CWS,163,607,85,148,26,7,8,52,69,71,51,22,.244,.323,.349,.672
1891,CLE,136,565,97,135,16,11,1,61,49,47,51,--,.239,.305,.312,.617
1922,PIT,155,629,140,207,28,12,10,70,80,26,51,2,.329,.408,.459,.867
1923,PIT,153,610,120,188,32,19,6,63,73,28,51,8,.308,.388,.452,.840

2007,FLA,154,639,125,212,48,6,29,81,52,95,51,14,.332,.386,.562,.948
1990,SF,160,622,108,192,20,9,3,44,90,62,51,19,.309,.397,.384,.781
1913,DET,122,428,70,167,18,16,4,67,58,31,51,--,.390,.467,.535,1.002
1888,BRO,143,575,134,156,18,8,4,52,66,,51,--,.271,.358,.351,.709
1970,STL,155,664,114,202,29,5,13,57,60,99,51,15,.304,.361,.422,.783
1890,PHQ,132,584,127,189,21,21,10,90,40,30,51,--,.324,.371,.483,.854
1896,CIN,121,443,120,132,23,7,4,57,65,13,50,--,.298,.403,.409,.812
1895,CIN,107,429,93,119,21,12,3,55,52,8,50,--,.277,.363,.403,.766
1887,CHI,126,508,117,145,23,10,11,74,53,19,50,--,.285,.360,.435,.795
2010,OAK,143,525,66,149,28,3,5,52,26,78,50,11,.284,.320,.377,.697
1984,STL,145,504,77,126,20,4,6,49,70,90,50,13,.250,.349,.341,.690
1986,CWS,137,438,65,103,16,3,2,32,71,61,50,17,.235,.349,.299,.648
1998,HOU,160,646,123,210,51,2,20,88,64,113,50,8,.325,.403,.503,.906
1886,DET,126,494,105,116,6,6,4,60,57,39,50,--,.235,--,.296,--
1890,CIN,131,518,93,140,18,14,4,75,49,36,50,--,.270,.341,.382,.723
1897,NYG,129,564,117,186,22,9,3,64,40,,50,--,.330,.375,.417,.792
1895,WAS,122,472,95,156,34,17,3,90,54,41,50,--,.331,.400,.494,.894
2007,TB,143,584,93,184,37,9,11,80,32,112,50,10,.315,.355,.466,.821
1997,TEX,150,574,90,149,26,6,2,39,44,88,50,16,.260,.314,.336,.650
2007,BAL,156,621,103,180,42,5,12,57,89,99,50,7,.290,.377,.432,.809
1887,CIN,134,551,106,170,35,14,10,96,22,,50,--,.309,.352,.477,.829
1974,MON,113,319,60,76,10,1,0,20,44,50,50,7,.238,.334,.276,.610
1999,FLA,128,487,76,147,23,4,0,28,67,85,50,17,.302,.384,.366,.750
1960,LA,148,516,75,152,15,2,0,27,35,47,50,12,.295,.342,.331,.673
1978,OAK,135,258,34,59,8,0,1,14,23,30,50,23,.229,.294,.271,.565

2008,BOS,145,554,98,155,22,7,9,47,41,80,50,11,.280,.336,.394,.730
1996,NYM,160,682,117,227,31,21,9,69,33,40,50,12,.333,.362,.479,.841
1987,CIN,129,474,120,139,23,4,37,100,84,134,50,6,.293,.399,.593,.992
1994,KC,104,438,61,105,14,12,2,33,29,72,50,8,.240,.285,.340,.625
1995,KC,133,480,72,138,16,3,4,28,38,72,50,18,.288,.346,.358,.704
1995,TEX,139,589,87,174,21,2,0,45,58,85,50,21,.295,.357,.338,.695
1987,MON,139,530,123,175,34,8,18,68,90,52,50,5,.330,.429,.526,.955
1891,BAL,132,514,122,138,22,10,3,55,77,42,50,--,.268,.400,.368,.768
1990,MON,119,231,46,58,6,2,1,20,28,33,50,13,.251,.331,.307,.638
1975,HOU,131,500,93,144,31,3,13,63,62,52,50,17,.288,.371,.440,.811
1986,CAL,154,539,93,139,23,4,5,58,69,132,50,13,.258,.339,.343,.682
2007,AZ,160,626,103,179,30,8,21,83,57,98,50,7,.286,.353,.460,.813
1899,BAL,138,553,80,177,31,7,4,66,39,,50,--,.320,.381,.423,.804
1891,COL,138,519,110,127,19,13,0,46,103,47,50,--,.245,.379,.331,.710
1892,WAS,144,584,94,142,9,10,1,50,34,49,49,--,.243,.286,.298,.584
2006,SD,129,499,80,146,18,13,2,44,51,61,49,6,.293,.360,.393,.753
1907,DET,150,605,97,212,28,14,5,119,24,,49,--,.350,.380,.468,.848
1977,CIN,153,521,113,150,21,6,22,78,117,58,49,10,.288,.417,.478,.895
1899,LOU,148,602,122,206,23,9,5,70,49,,49,--,.342,.406,.435,.841
1992,TOR,152,571,105,177,27,8,8,76,87,52,49,9,.310,.405,.427,.832
1898,BAL,151,567,93,186,19,2,0,86,52,,49,--,.328,.394,.369,.763
2011,OAK,136,531,69,140,27,5,8,54,41,65,49,9,.264,.314,.379,.693
1944,WAS,119,464,63,116,14,2,2,32,49,22,49,18,.250,.326,.302,.628
1887,NYM,127,522,97,157,30,13,5,73,40,42,49,--,.301,.355,.437,.792
1969,HOU,147,535,94,126,18,5,15,43,110,74,49,14,.236,.365,.372,.737

1971,KC,147,591,86,158,21,11,6,36,44,80,49,14,.267,.323,.371,.694
1892,BRO,129,452,103,125,17,11,3,66,68,36,49,--,.277,.376,.383,.759
1887,STL,98,364,102,130,23,11,8,73,66,,49,--,.357,.463,.547,1.010
2012,LAA,139,559,129,182,27,8,30,83,67,139,49,5,.326,.399,.564,.963
1887,BAL,130,485,81,150,23,19,8,109,28,,49,--,.309,.353,.485,.838
1890,BSN,101,431,95,108,15,3,8,52,40,34,49,--,.251,.320,.355,.675
2014,PHI,151,601,71,184,13,7,2,28,13,49,49,8,.306,.325,.361,.686
1910,CWS,136,498,57,108,9,2,0,31,62,,49,--,.217,.305,.243,.548
1910,DET,142,496,90,130,13,4,3,34,78,,49,--,.262,.365,.323,.688
1887,LOU,112,476,101,140,18,19,5,57,38,,49,--,.294,.349,.443,.792
1966,HOU,150,596,80,174,6,5,3,25,42,53,49,14,.292,.341,.334,.675
1906,CHC,154,533,65,136,17,6,1,51,36,,49,--,.255,.305,.315,.620
1896,WAS,127,487,100,148,17,13,5,100,76,28,49,--,.304,.405,.423,.828
1990,MON,130,457,65,131,11,5,9,62,70,43,49,16,.287,.379,.392,.771
1888,IND,118,452,45,99,15,2,0,30,5,21,49,--,.219,.231,.261,.492
1887,LOU,136,533,90,152,21,13,7,99,38,,49,--,.285,.336,.413,.749
1911,NYG,149,541,80,153,24,10,12,84,43,60,49,--,.283,.342,.431,.773
1910,PHI,154,519,110,172,39,17,6,123,94,36,49,--,.331,.445,.507,.952
1921,NYG,153,618,121,211,31,17,8,100,42,28,49,13,.341,.384,.485,.869
2011,NYY,159,510,87,132,19,8,7,36,60,93,49,13,.259,.345,.369,.714
1893,STL,132,566,89,184,23,10,2,98,45,18,49,--,.325,.389,.412,.801
1982,LA,150,638,88,180,23,7,4,47,49,53,49,19,.282,.335,.359,.694
1924,PIT,149,599,113,178,30,9,8,55,58,17,49,13,.297,.366,.417,.783
1901,PIT,140,549,101,196,37,11,6,126,53,,49,--,.357,.420,.494,.914
1979,SEA,107,414,70,112,16,2,1,29,62,61,49,9,.271,.363,.326,.689

1976,MIN,156,605,97,200,29,12,9,90,67,52,49,22,.331,.395,.463,.858
1991,CAL,150,604,92,179,28,8,2,50,52,74,48,23,.296,.352,.379,.731
1911,NYG,140,488,70,142,27,15,3,78,43,37,48,--,.291,.354,.426,.780
1984,PHI,152,561,85,164,27,6,16,67,59,84,48,13,.292,.359,.447,.806
1908,STL,154,593,64,167,19,15,7,62,37,,48,--,.282,.332,.400,.732
1905,PHI,155,603,100,180,24,17,5,98,44,,48,--,.299,.354,.420,.774
1897,BRO,135,548,134,172,15,10,1,49,61,,48,--,.314,.392,.383,.775
1887,LOU,91,370,89,118,21,6,4,50,31,,48,--,.319,.381,.441,.822
1896,PIT,131,573,113,183,20,5,3,59,35,18,48,--,.319,.370,.387,.757
1895,NYG,110,430,108,146,36,9,5,101,55,12,48,--,.340,.417,.500,.917
1896,NYG,124,494,98,158,25,12,5,99,50,24,48,--,.320,.387,.449,.836
1984,CAL,140,397,63,90,11,6,2,29,60,115,48,17,.227,.332,.300,.632
1923,CWS,145,505,89,182,22,5,5,67,84,8,48,29,.360,.455,.453,.908
1896,CIN,117,433,81,132,18,7,1,87,51,18,48,--,.305,.391,.386,.777
1986,LA,109,407,47,93,7,0,8,30,30,78,48,13,.229,.284,.305,.589
1894,BSN,125,539,160,237,51,16,18,145,66,15,48,--,.440,.502,.694,1.196
1927,STL,153,617,112,208,31,11,10,78,43,10,48,--,.337,.387,.472,.859
1985,CIN,101,246,51,62,14,4,6,28,44,52,48,12,.252,.366,.415,.781
1984,CIN,123,394,69,100,21,3,7,22,52,71,48,11,.254,.338,.376,.714
1911,NYH,137,520,90,181,30,22,4,88,56,,48,--,.348,.415,.513,.928
1887,IND,122,465,104,104,18,15,4,28,71,68,48,--,.224,.331,.353,.684
1893,WAS,130,564,106,138,12,6,0,45,66,9,48,--,.245,.337,.287,.624
1911,NYG,148,541,90,157,33,9,6,67,47,40,48,--,.290,.365,.418,.783
1891,BRO,130,521,87,134,26,8,2,73,40,25,48,--,.257,.313,.349,.662
1909,NYG,149,570,74,150,15,12,7,91,45,,48,--,.263,.319,.368,.687

1888,IND,113,442,63,119,17,3,1,45,14,17,48,--,.269,.302,.328,.630
1970,SF,157,663,134,200,36,10,26,78,77,189,48,10,.302,.375,.504,.879
1992,OAK,117,396,77,112,18,3,15,46,95,56,48,11,.283,.426,.457,.883
1890,PHA,110,463,110,128,28,3,2,59,43,,48,--,.276,.343,.363,.706
1993,CAL,152,583,94,166,25,3,6,59,70,89,48,24,.285,.361,.369,.730
1996,LA,154,581,75,130,12,8,5,41,53,124,48,11,.224,.288,.298,.586
1895,CIN,112,460,93,143,14,6,2,69,42,25,48,--,.311,.375,.380,.755
1888,CIN,135,495,77,99,10,9,3,68,72,,48,--,.200,.303,.275,.578
1980,HOU,137,499,71,154,32,8,10,73,66,72,48,15,.309,.389,.465,.854
2002,FLA,146,606,86,185,18,5,2,39,55,76,48,15,.305,.364,.361,.725
1890,BRO,126,485,115,150,20,9,7,83,80,19,47,--,.309,.411,.431,.842
1902,PHA,137,545,109,154,20,12,5,58,87,,47,--,.283,.383,.391,.774
1899,CHI,142,550,83,154,19,7,1,76,27,,47,--,.280,.322,.345,.667
1977,LA,134,502,85,142,19,5,11,53,73,69,47,12,.283,.372,.406,.778
1914,--,149,570,107,173,24,6,2,38,53,36,47,--,.304,.368,.377,.745
1893,CHI,117,469,92,132,8,7,8,88,52,20,47,--,.281,.358,.380,.738
1985,CHC,99,275,52,78,11,0,11,44,46,37,47,4,.284,.383,.444,.827
1985,CLE,152,591,106,184,28,14,5,50,63,42,47,20,.311,.377,.431,.808
1893,CLE,116,500,117,172,28,15,6,122,41,18,47,--,.344,.394,.496,.890
1889,BSN,132,536,122,163,33,10,6,79,48,44,47,--,.304,.367,.437,.804
2010,TB,154,600,110,184,30,13,19,90,46,104,47,10,.307,.356,.495,.851
2021,OAK,120,467,89,145,27,3,12,55,43,99,47,5,.310,.383,.458,.841
1984,KC,128,541,81,163,24,9,2,44,39,56,47,5,.301,.350,.390,.740
1904,NYG,145,523,70,140,26,2,2,80,44,,47,--,.268,.326,.337,.663
1894,BSN,128,494,130,166,29,10,13,114,62,42,47,--,.336,.414,.514,.928

1912,CWS,133,420,57,103,12,10,1,42,50,,47,--,.245,.330,.329,.659
1908,CIN,155,570,71,167,17,18,4,63,46,,47,--,.293,.348,.407,.755
1889,CIN,123,486,67,127,23,6,0,63,18,41,47,--,.261,.293,.333,.626
1997,HOU,162,619,146,191,37,8,22,81,84,107,47,10,.309,.415,.501,.916
1993,ATL,134,461,77,124,12,3,1,24,61,63,47,13,.269,.351,.315,.666
1889,PIT,81,321,62,77,10,6,2,25,27,33,47,--,.240,.307,.327,.634
2002,COL,152,592,90,170,20,5,1,35,31,52,47,12,.287,.332,.343,.675
1895,CHI,133,550,129,197,16,10,3,88,33,42,47,--,.358,.399,.440,.839
1889,BRO,138,545,103,134,25,7,4,82,59,43,47,--,.246,.327,.339,.666
1892,CLE,114,454,78,135,26,2,6,69,24,40,47,--,.297,.337,.403,.740
1904,NYG,148,532,83,147,28,11,4,78,54,,47,--,.276,.346,.393,.739
2016,PIT,129,489,71,152,34,5,9,46,23,104,47,12,.311,.362,.456,.818
1890,RCH,133,584,83,152,11,11,3,58,27,,47,--,.260,.294,.332,.626
1895,BAL,131,565,162,213,24,15,4,78,37,12,47,--,.377,.429,.494,.923
2008,PHI,137,556,76,154,38,9,11,59,58,55,47,3,.277,.349,.437,.786
1908,CWS,138,482,68,134,11,6,0,45,58,,47,--,.278,.367,.326,.693
2010,NYY,150,477,97,132,20,7,5,47,79,101,47,9,.277,.383,.379,.762
1907,PHI,140,503,75,165,28,12,4,85,53,,46,--,.328,.396,.455,.851
1888,BAL,137,542,103,139,21,11,0,46,55,,46,--,.256,.331,.336,.667
1988,CIN,137,538,74,146,40,2,11,44,29,52,46,14,.271,.314,.414,.728
1913,BOS,141,520,94,190,35,22,3,71,65,22,46,--,.365,.443,.533,.976
1903,PIT,129,512,97,182,30,19,5,101,44,,46,--,.355,.414,.518,.932
1888,BAL,115,409,69,78,13,1,0,29,30,,46,--,.191,.256,.227,.483
1998,SEA,161,686,123,213,35,5,42,124,45,121,46,13,.310,.360,.560,.920
2012,TOR,142,447,64,115,24,3,8,43,29,102,46,13,.257,.309,.378,.687

2019,SEA,134,510,70,116,19,9,6,37,42,141,46,9,.227,.300,.335,.635
1984,TOR,152,633,79,180,32,5,5,46,16,46,46,12,.284,.310,.374,.684
2017,WSH,98,412,75,117,24,6,11,45,30,80,46,8,.284,.338,.451,.789
1915,CWS,155,521,118,173,22,10,4,77,119,27,46,30,.332,.460,.436,.896
2001,PHI,158,656,97,180,29,12,14,54,48,108,46,8,.274,.323,.419,.742
1890,LOU,134,543,100,197,29,11,4,98,43,,46,--,.363,.421,.479,.900
1893,PIT,113,499,114,158,5,8,2,56,42,8,46,--,.317,.373,.371,.744
1990,SD,149,556,104,172,36,3,9,44,55,65,46,12,.309,.375,.433,.808
1889,CIN,135,563,107,181,28,7,19,104,43,59,46,--,.321,.372,.497,.869
1984,NYM,154,587,88,162,28,10,10,54,26,90,46,9,.276,.308,.409,.717
1978,KC,127,198,43,43,8,2,0,16,16,33,46,12,.217,.280,.278,.558
1987,PHI,150,527,86,159,26,9,7,43,42,87,46,10,.302,.351,.425,.776
2005,TB,156,644,101,194,33,15,15,81,27,84,46,8,.301,.331,.469,.800
1978,PIT,157,654,81,182,31,9,0,38,29,60,46,25,.278,.313,.353,.666
1995,MIN,136,538,107,179,34,8,11,63,78,95,46,18,.333,.424,.487,.911
1905,PHA,119,459,66,120,10,10,1,35,33,,46,--,.261,.312,.333,.645
1887,WAS,123,478,83,147,32,5,10,72,48,24,46,--,.308,.380,.458,.838
1993,STL,142,544,89,186,24,3,16,83,62,32,46,9,.342,.408,.485,.893
1888,WAS,119,473,61,106,16,9,4,43,23,55,46,--,.224,.263,.321,.584
1907,CHC,151,508,66,127,18,4,2,51,38,,46,--,.250,.309,.313,.622
1890,LOU,133,485,93,132,22,2,3,77,69,,46,--,.272,.370,.344,.714
1914,CIN,138,498,54,140,14,8,1,40,42,27,46,--,.281,.348,.347,.695
1896,NYG,133,541,79,162,17,5,4,89,42,13,46,--,.299,.352,.372,.724
2013,NYM,148,539,70,134,27,7,2,32,46,100,46,11,.249,.310,.336,.646
1893,BSN,116,462,107,160,28,6,5,111,64,10,46,--,.346,.429,.465,.894

1897,WAS,124,486,113,152,25,16,5,59,80,,46,--,.313,.414,.461,.875
1903,BRO,135,508,101,138,21,5,0,38,75,,46,--,.272,.376,.333,.709
1896,CHI,132,575,130,184,16,13,2,46,41,43,46,--,.320,.367,.403,.770
1895,PHI,116,480,149,194,49,10,11,106,86,31,46,--,.404,.500,.617,1.117
1917,PIT,155,588,82,174,21,12,1,51,58,38,46,--,.296,.369,.378,.747
2001,COL,156,617,108,202,26,11,2,55,41,29,46,17,.327,.378,.415,.793
1988,MON,90,271,47,66,8,2,0,15,28,42,46,13,.244,.312,.288,.600
1925,PIT,133,542,109,186,39,13,5,44,66,19,46,11,.343,.418,.491,.909
1916,SLB,151,528,51,134,12,1,1,60,57,41,46,26,.254,.333,.286,.619
1982,SEA,154,549,83,133,22,5,8,49,57,71,46,13,.242,.316,.344,.660
1893,NYG,135,588,129,193,27,9,2,77,47,5,46,--,.328,.379,.415,.794
2000,KC,159,655,136,214,42,10,16,88,65,60,46,9,.327,.382,.495,.877
1888,BSN,107,420,62,104,10,7,9,49,30,68,46,--,.248,.299,.369,.668
2005,ATL,154,616,100,175,31,11,12,58,62,78,46,10,.284,.348,.429,.777
1890,TOL,134,523,78,140,16,11,4,72,42,,46,--,.268,.333,.363,.696
1901,CWS,137,545,94,151,16,17,5,98,52,,46,--,.277,.347,.396,.743
1887,NYG,103,397,73,113,15,13,3,88,36,11,46,--,.285,.352,.411,.763
1891,BAL,139,552,102,160,20,18,6,104,52,59,46,--,.290,.363,.424,.787
1993,SF,136,522,84,132,17,7,2,48,30,40,46,15,.253,.302,.324,.626
1992,MON,135,530,82,155,19,8,7,56,54,108,46,15,.292,.359,.398,.757
1888,PHA,97,383,76,87,16,6,2,44,31,,46,--,.227,.294,.316,.610
1894,BAL,129,507,165,199,48,20,6,111,107,36,46,--,.393,.502,.602,1.104
1902,CWS,129,497,60,140,23,7,1,79,37,,46,--,.282,.334,.362,.696
2013,TOR,108,331,49,86,16,2,6,24,21,67,45,6,.260,.312,.375,.687
1889,CHI,135,576,140,187,31,14,17,72,70,62,45,--,.325,.403,.498,.901

